external_id,purchase_collection
product_template_7304_fa6f4e67,LIT
product_template_7199_68ae6bc5,LIT
product_template_7197_1301722d,LIT
product_template_7878_b4604227,MADERA PULIMENTADA
product_template_7879_f9f45f12,MADERA PULIMENTADA
product_template_7871_af560d67,MADERA PULIMENTADA
product_template_7872_02a470f1,MADERA PULIMENTADA
product_template_7852_a2437f92,MADERA PULIMENTADA
product_template_7853_a496dc40,MADERA PULIMENTADA
product_template_7774_343630f3,CHC
product_template_7775_d161339d,CHC
product_template_11338_33fbf093,STH
product_template_9444_0fe4cac3,STH
product_template_11241_71c6f274,STH
product_template_7776_c54afa44,CHC
product_template_BARN_TA0041_765313,TAC
product_template_10425_65cbde47,MGT
product_template_8052_e09a35ed,SSX
product_template_8053_0e45c8c6,SSX
product_template_10806_18c45b31,SSX
product_template_9440_3ca93d88,SSX
product_template_8934_806d4a08,SSX
product_template_8868_3631665e,MADERA PULIMENTADA
product_template_7863_15fcc5e8,MADERA PULIMENTADA
product_template_7864_00958fcd,MADERA PULIMENTADA
product_template_7198_66ec77ff,LIT
product_template_7825_ab1fd5af,FIA
product_template_7880_5192cfb7,MADERA PULIMENTADA
product_template_7881_f54ad414,MADERA PULIMENTADA
product_template_7868_1c711b10,MADERA PULIMENTADA
product_template_7869_2f5db3ba,MADERA PULIMENTADA
product_template_7185_e15811cd,LIT
product_template_7181_f98e03e1,LIT
product_template_7305_dbcda6ff,LIT
product_template_7188_e0740923,LIT
product_template_7245_33d5702f,LIT
product_template_10419_382d5e48,MGT
product_template_7785_c562bb6a,CHC
product_template_7786_cdb66ff8,CHC
product_template_7307_db9eb2d1,LIT
product_template_9940_9ff87582,FIA
product_template_11365_0ec865e2,SSX
product_template_11409_ba8fafdb,SSX
product_template_11216_8bf9fb83,SSX
product_template_8057_cc511e10,SSX
product_template_7789_d302cf31,CHC
product_template_7794_eda0c90f,CHC
product_template_7836_62e9f620,LUC
product_template_8034_0bd93082,STH
product_template_8006_29bf5c55,STH
product_template_8010_b96fecc3,STH
product_template_11336_403d9c82,SSX
product_template_8063_25b5f6ab,SSX
product_template_8062_a17b66d7,SSX
product_template_7790_14b8856f,CHC
product_template_7795_13187b3a,CHC
product_template_7835_138e2e17,LUC
product_template_8035_6edd345c,STH
product_template_8007_1fd13147,STH
product_template_8009_839816ae,STH
product_template_6734_11463766,DUN
product_template_7205_f137212a,LIT
product_template_7208_fc9aa656,LIT
product_template_7209_434eb4bd,LIT
product_template_7944_388cb816,STH
product_template_7945_ff7442e8,STH
product_template_8013_56560169,STH
product_template_9942_88547a8f,FIA
product_template_7834_409fd714,LUC
product_template_8014_2b0bcffe,STH
product_template_10453_ba663331,MADERA PULIMENTADA
product_template_7833_3a0a6fcd,LUC
product_template_9741_01b70232,MADERA PULIMENTADA
product_template_9944_e6911351,FIA
product_template_7953_6bf7b419,STH
product_template_7952_1e2fb9fa,STH
product_template_9647_3809e69e,STH
product_template_8077_cc04a5aa,SSX
product_template_7856_dfeff882,MADERA PULIMENTADA
product_template_7186_26335aeb,LIT
product_template_7182_6f048f4d,LIT
product_template_7306_dfb98ead,LIT
product_template_7238_ba462b87,LIT
product_template_7189_08abef18,LIT
product_template_7246_19cfe0af,LIT
product_template_10417_f1af9388,MGT
product_template_7826_e643cc3b,FIA
product_template_7280_9c8daa4d,LIT
product_template_BARN_TA0051_434230,TAC
product_template_7281_e31d604c,LIT
product_template_7282_b1ac475b,LIT
product_template_BARN_TA0052_921789,TAC
product_template_8074_a64f2d4a,SSX
product_template_8078_a146e341,SSX
product_template_8079_49c087c6,SSX
product_template_8080_9fe4ef5d,SSX
product_template_8885_2990bb33,VLS
product_template_8076_8e193205,STH
product_template_8075_9d58d922,SSX
product_template_9449_c71446e9,SSX
product_template_8104_acce9354,VLS
product_template_7887_e46d3756,RIO
product_template_10805_07e37049,STH
product_template_7275_ac2fb098,LIT
product_template_8045_dc43633f,SSX
product_template_7337_9c8f8c46,MLM
product_template_8084_bddf35ba,SSX
product_template_7920_1aafbfce,STH
product_template_7921_bb40c048,STH
product_template_7955_2270e8ac,STH
product_template_7954_3e0687ed,STH
product_template_9639_087dee1e,STH
product_template_9636_2f4a5129,STH
product_template_7338_0fd43d22,MLM
product_template_7211_24db9c83,LIT
product_template_7210_2a1c1d46,LIT
product_template_7336_f9ef74e3,MLM
product_template_7966_2877cbef,STH
product_template_7965_6b5aee81,STH
product_template_7215_6b8e8b6f,LIT
product_template_7214_691e3161,LIT
product_template_8046_2cadd826,SSX
product_template_8047_954a1d09,SSX
product_template_7213_84123e66,LIT
product_template_7212_1e780f6a,LIT
product_template_8097_6232f333,TAC
product_template_7885_6b458fa1,RIO
product_template_7886_53e1c5b4,MADERA PULIMENTADA
product_template_8105_64f51cdc,VLS
product_template_7803_ccc86d91,MADERA PULIMENTADA
product_template_7802_ebafde5e,MADERA PULIMENTADA
product_template_BARN_CJ0031_224018,MADERA PULIMENTADA
product_template_7376_815dd541,MLM
product_template_7375_c1206715,MLM
product_template_7240_99967a34,LIT
product_template_7370_8df5e713,MLM
product_template_7810_c26b624b,MADERA PULIMENTADA
product_template_7806_06937586,MADERA PULIMENTADA
product_template_7808_7d9337b9,MADERA PULIMENTADA
product_template_7815_fc1f8491,MADERA PULIMENTADA
product_template_7812_f78b4922,MADERA PULIMENTADA
product_template_7166_6566c5e7,MADERA PULIMENTADA
product_template_BARN_CJ1031_691749,MADERA PULIMENTADA
product_template_9160_32d0038b,MADERA PULIMENTADA
product_template_10403_5244493f,MGT
product_template_7366_2f1c8069,MLM
product_template_7357_58f339ac,MLM
product_template_7363_f8f15204,MLM
product_template_7351_05508b00,MLM
product_template_7374_f7ce7690,MLM
product_template_7373_f3e8623c,MLM
product_template_7799_a24cbd0f,STH/SSX
product_template_7804_cb24d2d5,MADERA PULIMENTADA
product_template_7801_8a8d1837,STH/SSX
product_template_7242_39a74669,LIT
product_template_7243_ae2c03c0,LIT
product_template_7798_583b629b,STH/SSX
product_template_9430_e2e9eddd,SSX
product_template_7800_52b3281a,MADERA PULIMENTADA
product_template_9159_3157799f,MADERA PULIMENTADA
product_template_10405_60b76f28,MGT
product_template_7368_3087f1ab,MLM
product_template_7359_ac74fc8d,MLM
product_template_7369_225a4769,MLM
product_template_7360_168c3fe4,MLM
product_template_7241_163b87f2,LIT
product_template_7811_ac8c11d5,MADERA PULIMENTADA
product_template_7371_01202852,MLM
product_template_7807_af0d6e00,MADERA PULIMENTADA
product_template_7809_c397d0b4,MADERA PULIMENTADA
product_template_7816_c588d51b,SSX
product_template_7813_92ea8e31,MADERA PULIMENTADA
product_template_7167_53fa5615,MADERA PULIMENTADA
product_template_BARN_CJ1032_332859,MADERA PULIMENTADA
product_template_9161_72dca66b,MADERA PULIMENTADA
product_template_10407_228444e5,MGT
product_template_7367_56cb1b4d,MLM
product_template_7358_3968ddcc,MLM
product_template_7364_b55986cb,MLM
product_template_7352_e657daa0,MLM
product_template_11766_dfcf87ff,COV
product_template_12038_82ffa7d3,COV
product_template_11768_242b83d6,COV
product_template_11769_91cd8fdb,COV
product_template_13626_735b5105,COV
product_template_12796_13cb4326,COV
product_template_12813_a0ae3547,COV
product_template_12799_3ba817b3,COV
product_template_12793_90fda4fa,COV
product_template_12801_593cf526,COV
product_template_12814_be8ed50c,COV
product_template_12812_3926eaf0,COV
product_template_PINT_70594_144583,PLT
product_template_7230_ee513077,LIT
product_template_7206_fad65ede,LIT
product_template_7862_aeaa8ffd,MADERA PULIMENTADA
product_template_7231_ca6ef4c9,LIT
product_template_7860_48f7a681,MADERA PULIMENTADA
product_template_10552_3816e550,MADERA PULIMENTADA
product_template_9158_c6d92d83,MADERA PULIMENTADA
product_template_7859_8c5d80aa,MADERA PULIMENTADA
product_template_7858_55c1596d,MADERA PULIMENTADA
product_template_7861_85eee384,MADERA PULIMENTADA
product_template_7234_9e092b73,LIT
product_template_7232_00486975,LIT
product_template_9345_29b6c221,CHC
product_template_12558_d8f00f04,CRL
product_template_12430_d5067fe2,DUN
product_template_11874_8bc4ba55,DUN
product_template_11630_aee34e99,DUN
product_template_8202_f6e9cdee,DUN
product_template_12411_6b996410,DUN
product_template_12410_701669e7,DUN
product_template_12992_eb1ff64f,DUN
product_template_12429_d43eeaa5,DUN
product_template_9736_c1504b2a,DUN
product_template_PINT_FR6110_792602,FIA
product_template_PINT_FR6120_424601,FIA
product_template_PINT_SE0010_220099,SEN
product_template_PINT_CL0323_898825,CRL
product_template_P_CL0753_713658,CRL
product_template_P_CL0752_111611,CRL
product_template_P_CL0754_556106,CRL
product_template_7987_782e6bc3,STH
product_template_9362_b0556111,STH
product_template_8041_528593d6,SSX
product_template_8042_44a75e16,SSX
product_template_7340_442d1a51,MLM
product_template_8054_3cd14761,SSX
product_template_BARN_LC1010_181798,MADERA PULIMENTADA
product_template_7823_463354d7,FIA
product_template_7342_2c103a9f,MLM
product_template_8798_289fc851,STH
product_template_8804_a6cf9ec1,STH
product_template_10794_5d7245de,SSX
product_template_9072_1ebdd5e3,PIEDRA
product_template_7346_30352718,MLM
product_template_7345_a1e64809,MLM
product_template_7990_2d27c0cd,STH
product_template_9154_be08db64,SSX
product_template_7791_6ad9b197,CHC
product_template_7796_e2c15ba5,CHC
product_template_9152_1d9a5711,MADERA PULIMENTADA
product_template_7347_b7312b83,MLM
product_template_7998_7464627c,STH
product_template_8048_914c19da,SSX
product_template_9009_44a07bcf,MADERA PULIMENTADA
product_template_9373_9fa921ed,STH
product_template_9766_3a1dab8b,FIA
product_template_9972_2536d760,FIA
product_template_9768_830f84d1,FIA
product_template_9974_04997467,FIA
product_template_10391_1977baf5,MADERA PULIMENTADA
product_template_10395_78dfbfe5,MADERA PULIMENTADA
product_template_7344_237d4e55,MLM
product_template_9643_710dab49,STH
product_template_8051_d5611412,SSX
product_template_10412_5c51ddd8,MGT
product_template_9365_da9356c4,STH
product_template_8183_726ea442,CHC
product_template_8185_cf58f5e4,CHC
product_template_8184_78f0ec75,CHC
product_template_9075_4746316b,PLT
product_template_7788_6026defc,CHC
product_template_7793_722eda84,CHC
product_template_9021_25665620,ERN
product_template_PINT_LO70195_695500,LIT
product_template_PINT_ZC1100_343201,ZOCALO
product_template_PINT_AC78872_735102,ESTRUCTURA METALICA PINTADA
product_template_PINT_AC71291_564022,ESTRUCTURA METALICA PINTADA
product_template_PINT_LO70027_699940,LIT
product_template_PINT_AC71290_201939,ESTRUCTURA METALICA PINTADA
product_template_PINT_CH0020_987195,MADERA PULIMENTADA
product_template_PINT_HG0010_589932,HUG
product_template_9554_5bdcd998,DUN
product_template_PINT_VL0002_716607,VLS
product_template_11436_ccc63ad1,STH
product_template_11439_46c4001e,STH
product_template_11440_1b86248b,MADERA PULIMENTADA
product_template_11435_a4eaa20c,MADERA PULIMENTADA
product_template_7221_14cde44c,LIT
product_template_10398_d4d908d1,MGT
product_template_10457_846d8e96,MADERA PULIMENTADA
product_template_7291_897d8887,LIT
product_template_7292_b33c230f,LIT
product_template_7184_ceae1f2e,LIT
product_template_BARN_TA0151_621103,TAC
product_template_7857_11cd8c71,MADERA PULIMENTADA
product_template_9014_98d87b24,MADERA PULIMENTADA
product_template_7207_22f7add7,LIT
product_template_7293_240ce8b3,LIT
product_template_BARN_TA0081_818052,TAC
product_template_7928_ee86c032,STH
product_template_9776_8e2f47a0,FIA
product_template_9970_7e744257,FIA
product_template_7235_3280f906,LIT
product_template_7341_e45030f0,MLM
product_template_7343_cd381651,MLM
product_template_10592_b24018ad,SSX
product_template_7237_9fe83484,LIT
product_template_7339_516310c1,MLM
product_template_7279_e723bd2b,LIT
product_template_7278_be314b3d,MADERA PULIMENTADA
product_template_9774_fe91fd39,FIA
product_template_12548_db0244dd,LIT
product_template_PINT_LO70175_509343,LIT
product_template_PINT_LO70174_699072,LIT
product_template_7277_2d66dd10,LIT
product_template_7876_759bf182,MADERA PULIMENTADA
product_template_8877_d96cdddc,VLS
product_template_8109_9a500933,VLS
product_template_9656_b8e277f9,STH
product_template_8037_d09b3c15,STH
product_template_9394_60a3d7a4,STH
product_template_9393_ade1e3d2,STH
product_template_PINT_PL70127_709793,PLT
product_template_7311_fc04a907,MADERA PULIMENTADA
product_template_9600_39aded8a,LIT
product_template_PINT_LO4010_955866,LIT
product_template_PINT_CH3001_296331,CHC
product_template_PINT_CH1401_797620,CHC
product_template_PINT_CH4001_990425,CHC
product_template_PINT_CH4000_549585,CHC
product_template_PINT_LO1200_538945,LIT
product_template_PINT_LO1201_629837,LIT
product_template_PINT_LO1100_532477,LIT
product_template_10914_54d43f23,LIT
product_template_PINT_LO4000_934097,LIT
product_template_PINT_LO5000_495989,LIT
product_template_PINT_LO1101_350082,LIT
product_template_PINT_LO4001_988718,LIT
product_template_PINT_LO5001_317651,LIT
product_template_10916_7aaaa093,LIT
product_template_PINT_LO4002_396060,LIT
product_template_PINT_LO5002_306922,LIT
product_template_10917_1a1c2389,LIT
product_template_7377_778bddae,MAV
product_template_PINT_SE0500_313073,SEN
product_template_PINT_SE0400_725702,SEN
product_template_PINT_SE1210_143371,SEN
product_template_PINT_PE0400_842395,PCN
product_template_PINT_SE0300_233151,SEN
product_template_PINT_SE1300_778689,SEN
product_template_10423_beba47d3,MGT
product_template_10415_ac2cfa22,MGT
product_template_7218_f5d85279,LIT
product_template_7216_79f183e3,MADERA PULIMENTADA
product_template_7929_1cc09fb4,STH
product_template_7247_599a38da,LIT
product_template_7950_1748f0cf,STH
product_template_7314_ef5170fc,MLM
product_template_7248_a2fadb71,LIT
product_template_7964_303b59d5,STH
product_template_8356_e41f32b2,TAC
product_template_8358_429fdc49,MADERA PULIMENTADA
product_template_8355_06a77b42,TAC
product_template_7961_0780c3f7,STH
product_template_7969_6a10bb34,STH
product_template_8357_72716ee1,TAC
product_template_8017_f5a998c4,STH
product_template_8033_d63d260c,STH
product_template_7315_f86638f4,MLM
product_template_7962_5d1fb5a6,STH
product_template_7968_0bfa1544,STH
product_template_7318_9b71b83d,MADERA PULIMENTADA
product_template_7967_1b441d66,STH
product_template_8008_a9c1c5d1,STH
product_template_7918_a1242bc8,STH
product_template_9755_793d9a8c,MLM
product_template_10401_664403f1,MGT
product_template_10399_8f471502,MGT
product_template_11920_512e7487,MADERA PULIMENTADA
product_template_7930_9ded74ae,STH
product_template_7931_ef7f5a76,STH
product_template_7767_90ba09f4,CHC
product_template_7276_6e0a8248,LIT
product_template_8050_29026659,SSX
product_template_8354_72ebe775,TAC
product_template_8082_18c1a8e3,SSX
product_template_7354_c299994a,MLM
product_template_8011_5cdbf01d,STH
product_template_7362_4a720e26,MLM
product_template_11995_06b75a71,MADERA PULIMENTADA
product_template_7349_2af4547f,MLM
product_template_8353_40352d32,TAC
product_template_11994_b8ac742a,MADERA PULIMENTADA
product_template_7233_0e1a4316,LIT
product_template_10078_6e82c032,STH
product_template_9368_6142b403,STH
product_template_7217_8192c3b0,MADERA PULIMENTADA
product_template_9813_59c117cb,LIT
product_template_6733_641cbc30,DUN
product_template_6737_6a5c9e71,DUN
product_template_9164_556d4d7f,DUN
product_template_7142_f812271c,MADERA PULIMENTADA
